Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
DRL11,OUT010,252.088525
FDU01,OUT013,2205.545725
FDR39,OUT035,2354.518475
FDO08,OUT046,2976.4588999999996
FDC02,OUT045,4326.451625000001
NCZ29,OUT035,2252.318175
FDF29,OUT010,343.71925
FDZ23,OUT017,2715.049175
NCU53,OUT018,1885.462375
NCW30,OUT013,3628.6099999999997
NCM26,OUT027,2093.358425
FDV50,OUT027,3290.799725
FDW15,OUT049,3017.8217250000002
FDI35,OUT027,4206.35795
FDO11,OUT017,3004.5889500000003
FDN48,OUT046,1936.4793
NCA17,OUT049,3316.18335
NCN54,OUT013,1102.481575
FDP22,OUT013,981.305975
NCB54,OUT035,2236.006075
FDD08,OUT045,659.391675
DRM48,OUT010,409.63345
FDG41,OUT027,3256.7607
FDE44,OUT027,2845.3795250000003
FDE26,OUT035,1515.444025
NCS38,OUT013,1878.5547000000001
NCJ54,OUT018,3547.0494999999996
FDI40,OUT019,400.64515
FDN45,OUT018,2380.9008000000003
FDU43,OUT046,2550.7630249999997
FDI04,OUT010,306.684125
NCC07,OUT018,1592.177475
NCC07,OUT019,279.05342499999995
NCD18,OUT045,3305.447325
FDU55,OUT035,3385.9258999999997
FDX59,OUT035,1930.736775
FDR52,OUT049,2854.034925
NCP17,OUT013,1607.2412
FDQ32,OUT045,2080.625
NCT17,OUT049,2315.6524
FDO10,OUT049,1330.10195
FDE32,OUT049,1516.942075
FDN44,OUT045,1858.996825
FDH02,OUT035,2207.8760249999996
FDK60,OUT013,1721.1762250000002
FDS24,OUT019,452.0782
FDL03,OUT010,660.1406999999999
FDB46,OUT027,4670.2541
FDO48,OUT049,3403.07025
FDZ39,OUT049,2329.9671
FDT02,OUT027,2433.499
FDC50,OUT013,2529.956775
FDP39,OUT035,1484.650775
DRG15,OUT018,1184.7911
FDP10,OUT018,1856.9162000000001
FDF53,OUT027,5324.485825
FDN34,OUT045,3874.956
FDK02,OUT045,2022.8668499999999
FDC23,OUT045,3159.7203499999996
FDJ10,OUT019,295.531975
FDE53,OUT035,2165.0151499999997
FDR25,OUT035,3574.5969750000004
FDW50,OUT046,2841.6344
FDS09,OUT049,1239.137025
FDW49,OUT010,284.712725
FDU51,OUT046,2790.7007
FDF28,OUT018,1486.0656000000001
NCY30,OUT018,1924.1619999999998
FDD44,OUT045,4524.27745
FDX09,OUT017,2722.1233
NCF30,OUT013,2109.836975
FDZ50,OUT019,435.349975
FDW37,OUT013,1948.879825
FDD11,OUT049,2735.2728500000003
DRH39,OUT018,1127.8652000000002
FDA36,OUT049,1773.0254
NCG43,OUT049,2221.857825
FDF02,OUT035,1579.6105
FDP57,OUT027,3169.5409
NCE42,OUT017,3442.102775
NCR38,OUT027,5548.61075
FDP03,OUT019,539.214775
FDO51,OUT035,1940.807
NCQ42,OUT046,1564.13065
NCM41,OUT046,1751.303675
FDH48,OUT027,2181.5769250000003
DRF60,OUT046,2004.4741250000002
FDJ27,OUT035,1755.631375
FDQ14,OUT013,2510.0660000000003
FDN27,OUT017,1541.6599
NCQ02,OUT046,2707.1428000000005
FDJ33,OUT049,1851.0072249999998
FDP07,OUT027,4514.95625
DRE01,OUT049,4277.59855
FDU36,OUT045,1752.3856
FDL28,OUT017,3746.1237
NCX53,OUT046,2518.804625
FDZ39,OUT013,2058.8200500000003
NCP42,OUT013,3438.9402250000003
FDJ14,OUT035,2405.70185
FDK04,OUT049,1139.433475
NCC19,OUT017,2397.296125
FDS09,OUT018,1235.5583499999998
FDZ02,OUT046,1338.42445
FDD35,OUT018,1472.832825
NCY42,OUT017,2409.946325
FDB05,OUT045,2976.126
FDF20,OUT035,2903.05445
NCO41,OUT018,1532.089025
FDC40,OUT027,1774.4402250000003
FDV58,OUT045,2771.89185
FDZ57,OUT045,1748.141125
DRM35,OUT046,2448.0633749999997
DRN36,OUT018,1081.4256500000001
FDQ13,OUT046,1888.6249249999998
DRO35,OUT010,254.16915
NCD43,OUT035,2388.474275
FDA51,OUT018,1713.4363
NCX17,OUT027,5199.648325
NCZ17,OUT049,1077.680525
FDR11,OUT027,4526.4413
FDW34,OUT049,3745.208225
FDN50,OUT017,1908.1828
FDS09,OUT046,1324.5258750000003
FDS48,OUT018,1375.5428
FDL44,OUT049,2965.2235250000003
DRF48,OUT018,2685.5043
FDA14,OUT018,2297.2596750000002
NCD30,OUT049,2518.9710750000004
FDI16,OUT017,1486.4817249999999
NCG06,OUT035,2796.19355
DRZ24,OUT035,1637.618325
NCS17,OUT045,1553.1449499999999
FDB37,OUT045,3225.96745
FDE10,OUT035,1713.7692000000002
FDC57,OUT045,3651.5800999999997
FDM12,OUT018,2447.31435
FDE24,OUT049,2017.124325
FDW22,OUT045,3939.288925
DRD01,OUT027,1653.431075
NCZ18,OUT027,5344.3766
FDN49,OUT045,1906.35185
FDR22,OUT035,1932.900625
FDV08,OUT019,263.3239
FDY39,OUT046,2400.125775
FDV36,OUT049,1925.4936
FDO60,OUT045,1708.7757
FDU04,OUT027,3119.5226749999997
FDR20,OUT027,2621.5042750000002
FDW19,OUT019,323.828475
FDU40,OUT049,3289.8010249999998
FDK15,OUT045,2559.1687500000003
DRF15,OUT035,1905.269925
FDQ25,OUT017,3119.6059000000005
FDI48,OUT019,374.01315
FDS49,OUT046,1352.8223750000002
FDV22,OUT046,1371.0486500000002
NCV42,OUT046,1989.160725
FDX26,OUT046,2795.0284
FDI33,OUT018,1870.481875
FDZ14,OUT049,1567.0435249999998
FDG10,OUT013,1764.120325
FDM38,OUT018,1085.503675
FDG26,OUT027,6054.535525
FDH46,OUT035,1815.0540250000001
FDN13,OUT018,1531.8393500000002
FDU57,OUT035,2066.559975
NCI06,OUT046,3502.94025
FDM38,OUT045,1313.9563
NCG42,OUT010,270.14835
FDL39,OUT045,2698.4041749999997
FDT31,OUT019,476.130225
FDV59,OUT013,2471.7825000000003
FDB49,OUT035,1488.22945
FDD58,OUT049,2203.5483249999997
DRN59,OUT046,2094.44035
FDX48,OUT049,2717.213025
FDQ11,OUT049,3120.9375
FDY12,OUT049,1061.951
FDQ11,OUT045,3063.17935
DRI11,OUT017,2428.422275
FDY32,OUT027,4873.572775000001
FDS51,OUT045,1286.3256000000001
FDR19,OUT010,412.046975
DRB13,OUT018,2409.03085
FDS21,OUT035,1889.457175
FDQ40,OUT045,2849.707225
NCE55,OUT013,3168.4589749999996
FDX43,OUT027,4254.4619999999995
FDS12,OUT049,1708.6924749999998
DRK01,OUT027,2164.8487
FDN25,OUT017,1757.3790999999999
FDB60,OUT046,2616.843675
FDQ13,OUT017,1455.93815
DRK13,OUT045,3516.4227
DRF25,OUT018,1076.515375
NCD42,OUT019,220.0469
FDW25,OUT045,2038.1802500000001
NCV29,OUT027,4256.7923
NCK42,OUT035,3269.7438
DRJ13,OUT027,3904.5841000000005
DRD15,OUT017,3133.7541499999998
FDM27,OUT045,2121.40525
FDZ50,OUT018,2683.090775
FDC04,OUT046,3632.4383500000004
FDF50,OUT049,2559.0855250000004
FDP15,OUT045,3219.3094499999997
FDK46,OUT035,3981.733675
FDZ56,OUT018,3083.070125
FDY60,OUT049,2611.2676
FDB10,OUT035,3721.2394249999998
FDR57,OUT045,2940.588925
FDU58,OUT049,3447.5123999999996
FDH02,OUT046,1368.38545
FDP48,OUT013,2766.7318999999998
FDI46,OUT035,3721.239425
FDW56,OUT013,2857.5303750000003
NCM19,OUT010,751.0224000000001
FDS50,OUT027,5107.934375
FDK24,OUT013,1804.234775
FDO36,OUT017,1978.0918000000001
FDK45,OUT027,952.343675
NCL05,OUT045,1038.3983249999999
FDL32,OUT018,2284.276575
FDA28,OUT049,2214.367575
FDY36,OUT018,1417.1553
FDP32,OUT018,1718.59625
FDL50,OUT046,1703.1164
DRC24,OUT049,2765.6499750000003
NCS18,OUT017,2425.4261749999996
FDD16,OUT017,1368.968025
NCV18,OUT013,2090.9449
FDX07,OUT046,3019.23655
NCZ05,OUT027,3228.63065
NCI31,OUT013,1753.301075
FDK14,OUT049,1676.7340749999998
NCR06,OUT045,494.0236
NCF54,OUT049,3024.23005
DRG23,OUT010,238.52285
FDD53,OUT046,1236.22415
NCM31,OUT027,2342.034725
FDT16,OUT017,3654.74265
FDR40,OUT035,1163.4022750000001
DRG25,OUT017,2521.800725
FDT10,OUT035,1508.2866749999998
FDY32,OUT013,2872.76055
FDN50,OUT035,2635.985425
FDZ35,OUT019,436.7648
NCP54,OUT045,2078.211475
NCD07,OUT035,2484.7656
FDS02,OUT018,2891.3197250000003
DRN59,OUT018,1897.946125
DRB24,OUT013,3023.56425
FDP37,OUT027,3647.7517500000004
DRB01,OUT018,2027.111325
FDR47,OUT046,2823.574575
NCM31,OUT010,1267.4335250000001
NCF06,OUT027,7470.359225
NCV17,OUT027,3683.621725
FDS10,OUT049,2207.127
FDN52,OUT035,1436.213825
FDZ48,OUT013,2060.234875
FDJ48,OUT049,3306.19635
DRB13,OUT027,5680.106250000001
FDV59,OUT017,2611.850175
FDL32,OUT035,1413.99275
FDZ12,OUT035,1387.36075
NCR06,OUT027,1248.7078999999999
FDP51,OUT017,1759.0436
FDY22,OUT013,3283.808825
FDZ38,OUT049,2181.99305
NCO54,OUT035,1895.6158249999999
FDR23,OUT035,2418.68495
FDM38,OUT049,1752.0527
FDS25,OUT013,2480.0217749999997
FDZ22,OUT013,1678.232125
FDZ20,OUT019,471.21995
FDD45,OUT010,424.364275
FDN03,OUT049,3064.3445
NCW30,OUT046,2309.3273
FDY24,OUT027,2836.058325
FDJ26,OUT019,877.607625
FDM15,OUT049,3064.3445
NCW54,OUT027,1982.3362750000001
FDA23,OUT045,1947.7979
FDA39,OUT019,293.2849
FDZ12,OUT017,2329.13485
NCB42,OUT046,2304.16735
FDL16,OUT046,1474.58055
FDO24,OUT019,317.2537
NCP42,OUT046,2255.89685
FDR19,OUT018,2868.516075
DRL01,OUT045,4363.653200000001
FDV37,OUT046,3178.445975
FDI41,OUT010,251.6724
FDF58,OUT049,1771.19445
NCF43,OUT018,2515.7253
FDN02,OUT049,2513.56145
NCP41,OUT035,2179.99565
NCY17,OUT027,1803.5689750000001
FDL58,OUT027,4670.337325
NCA30,OUT027,5498.925424999999
FDE46,OUT018,2545.0205
FDY38,OUT035,3899.75705
NCH29,OUT027,2880.2508
FDO20,OUT045,3628.5267750000003
FDP44,OUT018,1544.739225
FDM02,OUT027,2518.7214
FDJ14,OUT027,2360.9268
FDH04,OUT010,269.48255
DRK23,OUT046,3529.57225
NCW05,OUT046,1761.457125
FDF12,OUT049,1609.07215
FDL51,OUT019,386.24722499999996
FDN03,OUT018,2432.749975
DRJ37,OUT049,2648.38595
FDM12,OUT019,444.671175
FDA16,OUT045,2803.600575
NCB07,OUT017,3758.1081
NCI17,OUT019,265.903875
FDR51,OUT046,2819.49655
FDJ55,OUT045,3159.5539
NCZ17,OUT013,1345.9979250000001
FDU25,OUT013,1406.8354
NCG18,OUT045,2141.4624750000003
DRM11,OUT017,2825.82165
FDH16,OUT035,1564.7964499999998
FDZ04,OUT018,1076.8482749999998
NCX53,OUT035,2120.989125
FDX38,OUT027,2256.0633000000003
FDX09,OUT046,2976.6253500000003
NCW05,OUT018,1796.9942
NCS41,OUT017,2653.3794500000004
FDI26,OUT046,2115.74595
NCZ41,OUT027,4045.56725
NCK06,OUT046,2189.067175
FDX23,OUT027,2278.3676
NCA42,OUT046,2375.74085
FDC20,OUT049,1184.541425
DRC49,OUT018,1544.9889
FDX01,OUT013,1804.9838
FDC08,OUT045,4422.493275
FDC02,OUT017,4087.9287750000003
FDK10,OUT045,3139.2470000000003
DRC24,OUT013,2139.298625
FDW16,OUT019,317.2537
NCU06,OUT018,4003.372175
DRA59,OUT045,2829.5667750000002
FDR24,OUT019,452.0782
DRL35,OUT018,1979.8395249999999
FDA49,OUT013,1898.1958
NCC55,OUT046,1468.25545
DRD24,OUT019,342.2212
NCE55,OUT049,2708.557625
FDT33,OUT045,3344.81275
NCT53,OUT013,2060.734225
FDS26,OUT046,2832.729325
FDL22,OUT018,1908.9318250000001
FDP44,OUT017,1526.2632749999998
FDC52,OUT018,2285.6914
FDI53,OUT010,396.81679999999994
FDZ23,OUT046,3002.674775
NCT18,OUT013,2819.82945
FDR13,OUT046,1636.786075
FDB09,OUT010,375.427975
FDZ60,OUT013,2051.3298
FDB11,OUT046,3731.3096499999997
FDC10,OUT018,1877.05665
FDW56,OUT035,2338.9554
FDK14,OUT027,2325.14005
DRE27,OUT027,2490.8410249999997
FDA38,OUT017,3802.966375
FDT11,OUT045,2247.491125
FDP15,OUT035,3149.150775
FDV27,OUT035,2361.176475
FDS36,OUT027,3435.7776750000003
FDY40,OUT027,1953.873325
NCF19,OUT049,1314.6221
FDF53,OUT045,2842.46665
FDS14,OUT027,4720.438775
FDE56,OUT046,1381.5349999999999
FDZ19,OUT035,2478.7734
FDZ46,OUT013,1484.734
FDR16,OUT046,3477.556625
FDG29,OUT018,1218.24755
NCE30,OUT017,2954.9868500000002
FDZ40,OUT046,1170.892525
FDG58,OUT018,2337.45735
DRH03,OUT013,1287.074625
FDZ47,OUT045,2171.6731499999996
FDV04,OUT018,1730.996775
FDZ10,OUT018,1890.03975
FDG46,OUT017,1579.027925
NCF07,OUT045,1916.255625
FDY44,OUT035,3495.45
FDB21,OUT013,3431.9493250000005
FDS20,OUT035,2246.4924250000004
FDS49,OUT049,1658.5077999999999
FDX55,OUT027,5273.385675
NCQ02,OUT018,2463.29355
FDR25,OUT013,3018.986875
DRG39,OUT045,1438.877025
FDB46,OUT046,2220.859125
NCC30,OUT018,2270.294775
FDE58,OUT035,2473.1141
FDC05,OUT019,537.13415
FDY15,OUT046,2773.140225
FDG14,OUT046,2243.5795500000004
FDL08,OUT049,3176.615025
FDQ47,OUT013,1493.971975
FDN12,OUT035,1653.264625
FDW10,OUT013,2495.4184
FDD02,OUT035,1702.034475
FDX35,OUT010,1670.9083249999999
FDT35,OUT046,2008.635375
DRN47,OUT019,1767.19965
FDB11,OUT010,1734.991575
FDN20,OUT045,2702.7318750000004
FDB59,OUT035,3201.4992999999995
FDJ58,OUT045,3439.02345
FDU60,OUT046,3002.6747750000004
FDS03,OUT049,1834.6118999999999
FDU40,OUT019,467.807725
DRH15,OUT049,1163.8184
FDD04,OUT027,5072.646975
FDQ01,OUT046,3498.695775
FDF28,OUT035,3079.075325
FDD22,OUT010,475.96377500000006
FDY19,OUT046,1746.310175
FDN33,OUT035,1647.02275
FDV36,OUT035,1659.5065
FDW01,OUT010,292.2862
FDJ28,OUT049,3100.2144749999998
FDB17,OUT035,3759.2732499999997
FDM40,OUT049,1662.086475
FDV46,OUT045,3023.6474749999998
FDQ44,OUT049,2482.851425
NCD42,OUT046,1128.780675
DRH37,OUT046,1684.30755
FDR10,OUT018,2717.6291499999998
NCD06,OUT027,1982.336275
FDI53,OUT046,2583.1375500000004
FDG16,OUT035,4150.680425
DRB25,OUT046,1896.7809750000001
FDY09,OUT046,2388.5575
FDX48,OUT045,2480.354675
FDC03,OUT010,521.238175
FDT47,OUT035,2346.6121
FDW44,OUT027,4310.7221
FDT24,OUT017,1787.922675
FDT12,OUT019,469.97157500000003
NCS38,OUT035,2016.957875
FDO39,OUT035,2904.8854
FDA13,OUT046,1620.973325
FDO48,OUT035,3160.2196999999996
DRJ01,OUT017,1886.71075
FDD53,OUT018,1310.79375
NCT05,OUT049,2777.967275
FDQ51,OUT045,1125.36845
FDU60,OUT013,2739.8502249999997
FDC59,OUT046,2128.72905
FDP36,OUT035,735.625775
NCM19,OUT017,1649.2698249999999
FDL16,OUT035,1181.711775
FDE50,OUT018,1535.917375
NCR18,OUT013,918.720775
NCD30,OUT035,1895.615825
FDH31,OUT013,1471.7509
FDD56,OUT019,388.32785
FDC47,OUT049,3660.7348500000003
FDZ21,OUT045,1720.510425
FDM01,OUT049,1862.9084
FDF24,OUT013,1325.5245750000001
FDW23,OUT017,1451.7769
FDY52,OUT018,1543.82375
DRH37,OUT027,5301.59895
DRO47,OUT027,3422.628125
FDR25,OUT049,3493.535825
FDQ24,OUT027,4031.419
DRJ51,OUT018,3116.8594749999997
NCU06,OUT035,3539.8089250000003
NCV18,OUT018,1818.216575
NCC06,OUT027,3478.3056500000002
FDZ01,OUT018,2348.3598249999995
FDT14,OUT017,1885.462375
FDD11,OUT019,3044.5369499999997
FDN09,OUT017,4382.378825
NCO18,OUT010,360.1978
FDZ50,OUT045,3539.3095749999998
FDS44,OUT013,3950.1081749999994
FDI36,OUT045,2766.815125
FDA26,OUT010,592.8949
NCY53,OUT049,2893.8997
FDF32,OUT049,3165.629325
FDF59,OUT010,743.3657000000001
FDB20,OUT046,1711.2724500000002
DRH11,OUT035,2193.811
FDT03,OUT049,2432.1674
NCH06,OUT035,3478.3056500000002
FDR55,OUT049,3222.8049
FDI10,OUT035,2829.233875
FDZ12,OUT045,2149.8682
FDM12,OUT049,2452.1413999999995
DRB25,OUT045,1310.8769750000001
NCS41,OUT013,2326.6381
NCT53,OUT049,2625.4990749999997
NCD55,OUT013,1007.438625
FDY08,OUT049,2734.7735000000002
NCP55,OUT049,1903.771875
FDA33,OUT013,1652.5156000000002
FDQ33,OUT013,3830.3473999999997
FDE45,OUT027,4201.947025
FDT26,OUT013,2119.2414
NCV53,OUT049,2337.3741250000003
FDK60,OUT027,2836.058325
NCJ29,OUT046,1766.617075
FDI15,OUT045,2912.625325
FDX21,OUT013,1484.734
FDV49,OUT019,1413.410175
DRO59,OUT046,1787.3401
FDZ14,OUT045,1985.998175
FDP32,OUT027,2895.480975
FDC33,OUT017,2793.780025
FDT14,OUT010,349.54499999999996
NCN54,OUT027,2438.7421750000003
FDR57,OUT027,3897.509975
DRK12,OUT046,1230.148725
FDX52,OUT049,3415.970125
FDX08,OUT010,461.31617500000004
FDP10,OUT010,440.177025
NCP50,OUT045,1287.8236499999998
NCL06,OUT013,3667.8922000000002
FDP25,OUT013,3338.3212
FDE53,OUT013,1840.2712000000001
FDL27,OUT017,1506.622175
FDC35,OUT049,3136.334125
DRJ47,OUT010,266.736125
FDD16,OUT018,1365.7222499999998
NCN42,OUT049,2757.493925
FDC38,OUT027,3205.743775
NCO07,OUT045,3394.830975
FDQ20,OUT049,1113.1343749999999
FDI32,OUT046,1074.018625
FDN20,OUT010,441.675075
DRJ51,OUT027,6010.3430499999995
FDU08,OUT045,1133.6077249999998
DRN37,OUT019,336.811575
FDD05,OUT010,215.802425
FDW15,OUT046,2358.43005
FDI52,OUT046,1841.10345
DRM11,OUT049,3259.340675
NCO06,OUT045,888.1772
FDU38,OUT049,2362.341625
FDU59,OUT018,2418.3520499999995
FDJ10,OUT046,1649.68595
FDM13,OUT049,2527.5432499999997
NCJ30,OUT019,375.76087499999994
FDM45,OUT018,1951.9591500000001
FDP36,OUT045,1572.5363750000001
NCD30,OUT010,252.3382
FDN48,OUT017,1429.3061500000001
FDY32,OUT049,2899.2261
FDU47,OUT046,1896.780975
FDF17,OUT019,467.807725
FDP34,OUT017,2772.141525
FDA47,OUT049,3171.37185
DRD27,OUT027,2765.649975
FDW38,OUT045,1289.737825
FDZ15,OUT019,406.887025
FDZ03,OUT027,4016.521725
NCN19,OUT049,3069.5876749999998
FDG02,OUT035,2737.852825
FDS31,OUT035,2974.378275
FDW43,OUT019,488.69719999999995
FDZ47,OUT010,273.47735
FDO57,OUT017,2417.02045
NCL07,OUT013,1910.7627750000001
NCV42,OUT013,1575.6157
FDP40,OUT017,1207.0121749999998
FDP48,OUT019,474.54895
FDH21,OUT017,2795.19485
NCP02,OUT049,1308.297
FDK24,OUT049,1182.1279
FDC41,OUT045,1392.603925
FDF08,OUT017,1615.7301499999999
FDO49,OUT017,1178.63245
FDS56,OUT027,6636.111825
FDX46,OUT018,818.2682
FDQ07,OUT013,3686.950725
FDC32,OUT010,302.93899999999996
FDT21,OUT019,440.842825
FDG58,OUT045,2253.4001
FDW14,OUT049,1114.8821
DRA12,OUT027,3941.5359999999996
FDV27,OUT013,1442.95505
DRD25,OUT013,1985.165925
DRF48,OUT027,4556.984875
FDX24,OUT017,1741.89925
DRJ51,OUT046,3559.3668
FDE45,OUT045,2093.1087500000003
FDE14,OUT046,1542.0760249999998
FDG53,OUT045,1636.5364
FDT08,OUT046,2347.2779
DRC27,OUT027,5821.5055250000005
FDG20,OUT035,2712.552425
FDC21,OUT046,1937.894125
FDV31,OUT018,2049.4156249999996
FDB58,OUT045,2211.28825
FDV23,OUT046,1498.21645
FDA25,OUT019,393.404575
FDC15,OUT046,1881.5508
FDU47,OUT049,2411.69405
FDE23,OUT013,1762.955175
FDS08,OUT013,2743.012775
FDW03,OUT027,2672.437975
FDJ60,OUT018,2411.1947
FDM34,OUT017,2373.07765
FDW33,OUT013,1569.9564
FDZ40,OUT013,1459.93295
FDE33,OUT018,1010.3515
NCC06,OUT010,281.6334
FDU11,OUT046,1566.2945
FDL44,OUT017,2184.1569
NCZ29,OUT017,1932.1516000000001
FDG28,OUT010,523.402025
FDL12,OUT018,1521.51945
FDD52,OUT017,2031.771925
FDO15,OUT013,1566.544175
NCN29,OUT027,1813.3063000000002
FDW36,OUT013,2251.0698
FDB21,OUT046,3213.566925
FDZ28,OUT013,2429.1713
FDY10,OUT035,2312.739525
DRG39,OUT017,1211.3398750000001
FDN28,OUT013,980.5569499999999
FDV15,OUT035,2447.98015
DRI13,OUT035,2252.5678500000004
FDH20,OUT046,1513.613075
FDY51,OUT013,4034.0822
FDE16,OUT013,2714.2169249999997
FDX40,OUT018,955.0900999999999
FDC48,OUT018,1496.801625
FDS14,OUT046,2961.64485
FDX56,OUT017,4407.512775
FDI10,OUT046,2143.876
FDI14,OUT013,2270.7109
DRM48,OUT013,909.399575
NCH07,OUT027,4482.581725
FDY26,OUT013,3942.8675999999996
FDD02,OUT027,2906.8828000000003
FDM12,OUT046,3240.94795
DRF01,OUT010,618.36175
FDV36,OUT046,2639.897
DRI59,OUT013,3158.2222999999994
FDV03,OUT018,1988.7446
FDO39,OUT017,2390.804575
NCB07,OUT018,3364.703525
FDH38,OUT027,2966.9712500000005
FDZ13,OUT035,1553.9771999999998
NCZ30,OUT046,2248.90595
NCA06,OUT035,1390.6065250000001
FDB04,OUT049,1081.175975
FDN50,OUT013,1651.1007749999999
NCG06,OUT049,4031.8351249999996
NCY17,OUT018,1159.573925
FDC23,OUT046,3672.636025
FDK33,OUT049,2254.0659
FDR03,OUT049,3083.735925
FDZ07,OUT045,1085.08755
FDO38,OUT013,2228.0996999999998
FDS59,OUT046,1943.63665
DRM11,OUT019,1987.0801000000001
FDX52,OUT027,5546.3636750000005
DRJ35,OUT018,2199.220625
NCP53,OUT046,4288.501025
FDW15,OUT019,539.2147749999999
DRI47,OUT045,2657.2078
DRZ11,OUT035,1609.987625
FDS02,OUT013,2580.391125
DRD49,OUT018,1992.9058499999999
FDW38,OUT049,1077.43085
FDR21,OUT019,550.9495000000001
FDE40,OUT013,1424.562325
FDI02,OUT045,2079.45985
FDQ04,OUT045,1292.733925
FDY14,OUT017,3366.45125
NCT54,OUT046,1300.0577250000001
DRD25,OUT017,1881.800475
DRE01,OUT045,3112.531775
FDJ12,OUT010,372.098975
NCZ05,OUT049,2049.16595
DRB25,OUT019,301.690625
NCC31,OUT045,2916.2039999999997
FDM16,OUT045,1002.944475
DRG11,OUT049,2156.5262
FDV24,OUT027,3746.29015
FDV43,OUT046,875.36055
FDG05,OUT018,1779.600175
FDV23,OUT010,467.474825
FDI58,OUT018,1480.7392
FDQ11,OUT017,3063.17935
FDC05,OUT027,5324.485825
FDF40,OUT013,4187.38265
FDU02,OUT018,3195.756775
FDT32,OUT013,3104.45895
NCF06,OUT017,4722.935525
FDT46,OUT013,1947.29855
FDR58,OUT010,256.416225
FDY04,OUT046,2609.9359999999997
FDT58,OUT045,1467.839325
FDE46,OUT049,2049.5820750000003
DRH11,OUT017,1493.0565000000001
DRI51,OUT046,2560.16745
FDC35,OUT017,3761.853225
FDP45,OUT035,4074.0302
FDC45,OUT017,2418.8513999999996
FDU01,OUT045,2785.3743000000004
FDJ53,OUT010,282.96500000000003
FDJ46,OUT017,2797.3586999999998
FDX07,OUT013,3057.769725
NCI30,OUT049,3963.0912749999998
FDE47,OUT027,4155.5907
FDV48,OUT045,1714.351775
FDN16,OUT019,416.29144999999994
FDM52,OUT013,2220.6926750000002
FDA32,OUT027,5737.947625
FDH05,OUT017,3007.002475
FDW25,OUT010,202.985775
FDQ09,OUT046,2415.439175
NCM17,OUT010,358.03395
DRM59,OUT046,2448.063375
FDV47,OUT027,2861.025825
DRE15,OUT035,1084.5882000000001
FDS25,OUT010,180.09890000000001
NCZ05,OUT018,1692.2139249999998
NCV05,OUT019,469.0561
DRM37,OUT046,1843.1008499999998
FDV58,OUT027,4774.28535
FDN22,OUT027,4556.56875
NCO06,OUT049,1182.9601499999999
FDT56,OUT019,291.45394999999996
FDM02,OUT013,1536.9993
FDA09,OUT046,2753.8320249999997
NCC06,OUT035,2844.380825
NCL54,OUT049,3447.595625
NCB55,OUT017,1241.717
FDB12,OUT017,2313.9879
NCA54,OUT049,3570.6853999999994
NCS38,OUT049,1494.304875
FDC02,OUT049,3599.9806
FDK44,OUT019,301.524175
FDE16,OUT035,3514.92465
NCS05,OUT035,2311.075025
FDZ59,OUT045,2588.2975
FDI20,OUT017,3549.7959250000004
FDQ14,OUT046,2961.64485
FDF53,OUT017,2842.4666500000003
FDW25,OUT017,2038.18025
NCQ43,OUT010,649.5711249999999
FDX52,OUT013,2735.93865
FDE28,OUT045,2146.3727499999995
FDN15,OUT017,2052.82785
FDO28,OUT017,1809.8108499999998
FDQ33,OUT045,2589.545875
FDM22,OUT010,220.3798
FDJ03,OUT017,1091.9119999999998
FDI16,OUT045,1383.282725
FDI09,OUT027,1321.8626749999999
FDX55,OUT013,3740.29795
FDS23,OUT027,3750.1185
DRC12,OUT045,2716.880125
FDH41,OUT049,3333.3277000000003
FDN01,OUT013,1813.3063
FDV55,OUT045,2367.002225
NCJ19,OUT013,1774.440225
NCY29,OUT010,385.914325
FDP03,OUT018,2476.94245
FDZ52,OUT045,2037.6808999999998
FDH31,OUT010,511.58407500000004
FDQ19,OUT018,1948.214025
FDS15,OUT035,2151.0333499999997
FDN32,OUT017,2812.0063
FDH32,OUT049,2124.318125
FDF33,OUT017,2105.342825
FDJ22,OUT046,2591.543275
FDG56,OUT010,261.243275
FDC05,OUT046,3974.909225
FDK09,OUT013,3287.637175
NCV29,OUT045,2449.727875
NCC43,OUT019,400.89482499999997
NCA42,OUT049,2326.388425
FDC10,OUT046,1725.58715
FDC16,OUT013,1483.152725
NCL17,OUT013,2058.9032749999997
FDA51,OUT035,2091.028125
FDW01,OUT017,3767.4293
NCF30,OUT045,2051.912375
FDN49,OUT013,1353.488175
FDY20,OUT045,1281.9979
FDC15,OUT045,1892.7861750000002
FDY24,OUT046,1675.2360250000002
NCG43,OUT017,1443.7873
FDA48,OUT013,3670.38895
NCF55,OUT017,615.115975
FDL38,OUT049,1541.16055
NCQ29,OUT018,3262.25355
FDC34,OUT017,2899.975125
FDP36,OUT027,2745.343075
FDN50,OUT010,244.18214999999998
FDO23,OUT049,2275.121825
FDT56,OUT013,1386.944625
FDT13,OUT027,5352.116525
FDZ03,OUT013,3511.845325
FDQ03,OUT010,578.74665
FDU44,OUT045,2261.972275
FDD03,OUT049,2506.4040999999997
NCH30,OUT013,1742.814725
FDS60,OUT010,277.888275
FDG08,OUT046,2074.3831250000003
FDX38,OUT017,1499.964175
FDD22,OUT017,1330.185175
FDW51,OUT013,3625.9467999999997
FDL09,OUT017,2547.933375
FDZ60,OUT045,1310.9602
NCH07,OUT046,3482.716575
NCQ41,OUT049,2592.6252000000004
FDW04,OUT049,1356.2346
FDI08,OUT027,5596.88125
